2019 Federal Election House of Representatives Two Party Preferred By Polling Place [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:52 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581],,,,,,,,,,
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
VIC,212,Gellibrand,63605,Sunshine GELLIBRAND PPVC,169,36.27,297,63.73,466,9.43
VIC,212,Gellibrand,91999,Truganina South (Gellibrand),280,37.23,472,62.77,752,1.14
VIC,212,Gellibrand,3702,Williamstown,295,39.12,459,60.88,754,-0.63
VIC,212,Gellibrand,83733,Williamstown Bayview,115,35.71,207,64.29,322,-7.11
VIC,212,Gellibrand,3703,Williamstown North,639,35.9,1141,64.1,1780,-6.01
VIC,212,Gellibrand,3704,Williamstown South,685,33.25,1375,66.75,2060,-8.43
VIC,212,Gellibrand,3705,Williamstown West,800,43.72,1030,56.28,1830,-3.91
VIC,212,Gellibrand,3706,Yarraville,400,26.9,1087,73.1,1487,-3.67
VIC,212,Gellibrand,3707,Yarraville Central,343,21.63,1243,78.37,1586,-8.42
VIC,212,Gellibrand,3688,Yarraville South,443,28.42,1116,71.58,1559,-1.93
VIC,213,Gippsland,3713,Alberton,291,75.58,94,24.42,385,-1.5
VIC,213,Gippsland,3718,Bairnsdale,644,69.55,282,30.45,926,-0.39
VIC,213,Gippsland,32100,Bairnsdale PPVC,8092,73.93,2854,26.07,10946,-1.32
VIC,213,Gippsland,3720,Bairnsdale West,910,66.18,465,33.82,1375,-3.92
VIC,213,Gippsland,65459,BLV Gippsland PPVC,8,72.73,3,27.27,11,1.3
VIC,213,Gippsland,3727,Boisdale,235,80.76,56,19.24,291,-2.37
VIC,213,Gippsland,3729,Boolarra,296,53.43,258,46.57,554,-3.83
VIC,213,Gippsland,3731,Briagolong,244,61.93,150,38.07,394,-2.06
VIC,213,Gippsland,3732,Bruthen,357,68.26,166,31.74,523,-2.52
VIC,213,Gippsland,3733,Buchan,121,67.22,59,32.78,180,-6.46
VIC,213,Gippsland,83216,Bundalaguah,260,81,61,19,321,6.44
VIC,213,Gippsland,4387,Churchill,262,48.07,283,51.93,545,3.1
VIC,213,Gippsland,64689,Churchill Central,408,45.43,490,54.57,898,-5.47
VIC,213,Gippsland,3743,Cobains,98,80.99,23,19.01,121,-5.3
VIC,213,Gippsland,3744,Cowwarr,142,72.82,53,27.18,195,-2.79
VIC,213,Gippsland,3748,Devon North,300,82.19,65,17.81,365,-1
VIC,213,Gippsland,30204,Divisional Office (PREPOLL),96,72.73,36,27.27,132,-2.42
VIC,213,Gippsland,3753,Eagle Point,261,65.91,135,34.09,396,-5.64
VIC,213,Gippsland,3844,Eastwood,542,73.64,194,26.36,736,-3.11
VIC,213,Gippsland,3741,Ellaswood,234,80.41,57,19.59,291,0.64
VIC,213,Gippsland,3763,Glengarry,449,72.65,169,27.35,618,0.01
VIC,213,Gippsland,3765,Glenmaggie,130,80.75,31,19.25,161,1.8
VIC,213,Gippsland,3766,Golden Beach,90,49.72,91,50.28,181,-9.23
VIC,213,Gippsland,3767,Gormandale,287,73.03,106,26.97,393,-4.65
VIC,213,Gippsland,4396,Hazelwood North,369,60.59,240,39.41,609,-3.8
VIC,213,Gippsland,3770,Heyfield,810,74.31,280,25.69,1090,-0.11
VIC,213,Gippsland,31662,Johnsonville,379,67.2,185,32.8,564,-7.09
VIC,213,Gippsland,3778,Lakes Entrance,736,67.71,351,32.29,1087,-8.71
VIC,213,Gippsland,46541,Lakes Entrance East,277,69.6,121,30.4,398,-7.63
VIC,213,Gippsland,83823,Lakes Entrance Election Day PPVC,0,0,0,0,0,-75
VIC,213,Gippsland,83206,Lakes Entrance PPVC,2164,73.68,773,26.32,2937,0.19
VIC,213,Gippsland,3781,Lindenow,427,75.58,138,24.42,565,-5.51
VIC,213,Gippsland,3783,Loch Sport,199,56.21,155,43.79,354,-1.38
VIC,213,Gippsland,3784,Longford,299,72.57,113,27.43,412,-3.25
VIC,213,Gippsland,82929,Lucknow,411,70.62,171,29.38,582,-1.71
VIC,213,Gippsland,3786,Maffra,1358,75.82,433,24.18,1791,0.97
VIC,213,Gippsland,3787,Mallacoota,309,50.57,302,49.43,611,-2.85
VIC,213,Gippsland,3789,Marlo,182,61.9,112,38.1,294,-4.53
VIC,213,Gippsland,3792,Metung,328,58.99,228,41.01,556,-11.1
VIC,213,Gippsland,4408,Morwell,550,47.09,618,52.91,1168,-2.83
VIC,213,Gippsland,4410,Morwell Estate,730,48.96,761,51.04,1491,2.45
VIC,213,Gippsland,65862,Morwell GIPPSLAND PPVC,4045,55.34,3265,44.66,7310,1.79
VIC,213,Gippsland,3799,Nambrok,220,86.96,33,13.04,253,1.1
VIC,213,Gippsland,57719,Newlands Arm,203,71.23,82,28.77,285,-2.88
VIC,213,Gippsland,3802,Newmerella,322,80.9,76,19.1,398,-0.95
VIC,213,Gippsland,3804,Nicholson,295,69.74,128,30.26,423,-3.24
VIC,213,Gippsland,3805,Nowa Nowa,131,75.72,42,24.28,173,0.27
VIC,213,Gippsland,3807,Omeo,241,82.25,52,17.75,293,2.32
VIC,213,Gippsland,3808,Orbost,640,68.82,290,31.18,930,-4.02
VIC,213,Gippsland,3810,Paynesville,659,60.91,423,39.09,1082,-9.45
VIC,213,Gippsland,3811,Port Albert,140,66.67,70,33.33,210,-2.99
VIC,213,Gippsland,3815,Rosedale,539,69.1,241,30.9,780,-0.8
VIC,213,Gippsland,3817,Sale,918,70.45,385,29.55,1303,-2.6
VIC,213,Gippsland,3818,Sale East,628,71.36,252,28.64,880,-5.44
VIC,213,Gippsland,3819,Sale North,598,67.72,285,32.28,883,-1.7
VIC,213,Gippsland,38292,Sale PPVC,8467,73.74,3016,26.26,11483,-3.25
VIC,213,Gippsland,3820,Seaspray,112,70,48,30,160,-4.71
VIC,213,Gippsland,32022,Special Hospital Team 1,173,72.08,67,27.92,240,4.18
VIC,213,Gippsland,32023,Special Hospital Team 2,194,72.12,75,27.88,269,3.96
VIC,213,Gippsland,32025,Special Hospital Team 3,254,60.77,164,39.23,418,-7.34
VIC,213,Gippsland,83203,Special Hospital Team 4,138,67.65,66,32.35,204,-0.53
VIC,213,Gippsland,3824,Stratford,614,70.66,255,29.34,869,-4.11
VIC,213,Gippsland,3827,Swifts Creek,188,71.21,76,28.79,264,1.95
VIC,213,Gippsland,3834,Toongabbie,291,66.44,147,33.56,438,3.77
VIC,213,Gippsland,3836,Toorloo Arm,301,71.33,121,28.67,422,-3.48
VIC,213,Gippsland,4428,Traralgon,1495,60.62,971,39.38,2466,-1.38
VIC,213,Gippsland,4429,Traralgon East,1094,57.98,793,42.02,1887,-1.59
VIC,213,Gippsland,4389,Traralgon North,927,60.79,598,39.21,1525,-2.97
VIC,213,Gippsland,32107,Traralgon PPVC,7687,66.29,3909,33.71,11596,-1.24
VIC,213,Gippsland,4430,Traralgon South,209,60.76,135,39.24,344,-5.99
VIC,213,Gippsland,83204,Traralgon West,392,61.15,249,38.85,641,-0.72
VIC,213,Gippsland,4432,Tyers,205,62.12,125,37.88,330,-2.6
VIC,213,Gippsland,3840,Woodside,202,67.79,96,32.21,298,-9.35
VIC,213,Gippsland,4439,Yallourn North,214,44.77,264,55.23,478,4.85
VIC,213,Gippsland,3846,Yarram,806,72.81,301,27.19,1107,-3.91
VIC,213,Gippsland,3847,Yinnar,427,59.22,294,40.78,721,-4.06
VIC,214,Goldstein,4133,Beaumaris,848,67.46,409,32.54,1257,-0.74
VIC,214,Goldstein,83811,Beaumaris Central,1282,64.39,709,35.61,1991,-3.32
VIC,214,Goldstein,31765,Beaumaris East (Goldstein),415,51.55,390,48.45,805,-8.71
VIC,214,Goldstein,4136,Beaumaris North,657,61,420,39,1077,-6.34
VIC,214,Goldstein,3852,Bentleigh,1243,50.84,1202,49.16,2445,-4.52
VIC,214,Goldstein,31762,Bentleigh Central (Goldstein),381,48.85,399,51.15,780,-6.8
VIC,214,Goldstein,3853,Bentleigh West,1026,52.67,922,47.33,1948,-4
VIC,214,Goldstein,4138,Black Rock,728,60.67,472,39.33,1200,-4.75
VIC,214,Goldstein,4139,Black Rock South,961,63.56,551,36.44,1512,-4.12
VIC,214,Goldstein,65443,BLV Goldstein PPVC,16,66.67,8,33.33,24,3.51
VIC,214,Goldstein,3854,Brighton,1613,61.26,1020,38.74,2633,-6.86
VIC,214,Goldstein,3855,Brighton Beach,742,66.07,381,33.93,1123,-7.39
VIC,214,Goldstein,3857,Brighton East,937,66.93,463,33.07,1400,2.5
VIC,214,Goldstein,3862,Brighton South,323,67.86,153,32.14,476,-3.24
VIC,214,Goldstein,3860,Caulfield South,740,62.24,449,37.76,1189,1.55
VIC,214,Goldstein,4145,Cheltenham (Goldstein),504,48.28,540,51.72,1044,-8.24
VIC,214,Goldstein,30205,Divisional Office (PREPOLL),62,51.67,58,48.33,120,-15.33
VIC,214,Goldstein,63669,Elsternwick (Goldstein),497,42.33,677,57.67,1174,-6.14
VIC,214,Goldstein,3859,Elsternwick Central,615,52.39,559,47.61,1174,-7.41
VIC,214,Goldstein,3864,Elsternwick North (Goldstein),347,45.01,424,54.99,771,-6.94
VIC,214,Goldstein,3865,Elsternwick South,646,50.08,644,49.92,1290,-9.03
VIC,214,Goldstein,3866,Gardenvale,981,62.01,601,37.99,1582,-4.85
VIC,214,Goldstein,3896,Glenhuntly,1272,60.69,824,39.31,2096,-2.25
VIC,214,Goldstein,3897,Glenhuntly East (Goldstein),384,41.6,539,58.4,923,-4.54
VIC,214,Goldstein,3867,Hampton,1048,55.8,830,44.2,1878,-7.27
VIC,214,Goldstein,3868,Hampton Central,422,50.66,411,49.34,833,-8.1
VIC,214,Goldstein,3877,Hampton East,509,40.4,751,59.6,1260,-8.11
VIC,214,Goldstein,97599,Hampton PPVC,11348,63.94,6399,36.06,17747,-2.51
VIC,214,Goldstein,3869,Highett (Goldstein),666,45.93,784,54.07,1450,-5.34
VIC,214,Goldstein,3872,Highett West,870,51.54,818,48.46,1688,-4.03
VIC,214,Goldstein,3873,Landcox,1162,57.16,871,42.84,2033,-4.64
VIC,214,Goldstein,3874,Ludstone,910,54.85,749,45.15,1659,-5.01
VIC,214,Goldstein,83933,Malvern GOLDSTEIN PPVC,1090,62.72,648,37.28,1738,9.31
VIC,214,Goldstein,3902,McKinnon,766,48.6,810,51.4,1576,-2.33
VIC,214,Goldstein,3912,McKinnon East (Goldstein),714,46.24,830,53.76,1544,-6.6
VIC,214,Goldstein,82810,Melbourne (Goldstein),19,54.29,16,45.71,35,6.25
VIC,214,Goldstein,97507,Melbourne Central GOLDSTEIN PPVC,185,50.82,179,49.18,364,-9.88
VIC,214,Goldstein,83906,Melbourne GOLDSTEIN PPVC,415,46.95,469,53.05,884,-13.8
VIC,214,Goldstein,3875,Middle Brighton,1332,69.02,598,30.98,1930,-5.91
VIC,214,Goldstein,83939,Moorabbin GOLDSTEIN PPVC,3262,58.55,2309,41.45,5571,-1.37
VIC,214,Goldstein,64688,Moorabbin South (Goldstein),283,48.29,303,51.71,586,-6.85
VIC,214,Goldstein,64648,Oakleigh GOLDSTEIN PPVC,487,49.59,495,50.41,982,-7.55
VIC,214,Goldstein,3913,Ormond West,777,45.73,922,54.27,1699,-8.81
VIC,214,Goldstein,3881,Sandringham,679,59.3,466,40.7,1145,-0.31
VIC,214,Goldstein,3882,Sandringham North,853,49.77,861,50.23,1714,-13.17
VIC,214,Goldstein,31555,Special Hospital Team 1,182,72.22,70,27.78,252,3.87
VIC,214,Goldstein,31557,Special Hospital Team 2,55,56.12,43,43.88,98,-12.16
VIC,214,Goldstein,65105,Special Hospital Team 3,112,60.54,73,39.46,185,-7.56
VIC,214,Goldstein,65901,St Kilda GOLDSTEIN PPVC,199,52.93,177,47.07,376,-12.31
VIC,309,Gorton,92050,Albanvale (Gorton),135,27.38,358,72.62,493,8.31
VIC,309,Gorton,67006,Arnolds Creek,225,31.12,498,68.88,723,2.14
VIC,309,Gorton,65441,BLV Gorton PPVC,3,25,9,75,12,-12.5
VIC,309,Gorton,64674,Brookfield,446,33.01,905,66.99,1351,-2.4
VIC,309,Gorton,34094,Brookside,974,30.99,2169,69.01,3143,0.03
VIC,309,Gorton,97536,Burnside,172,29.45,412,70.55,584,-1.45
VIC,309,Gorton,83035,Burnside Heights,220,28.42,554,71.58,774,-1.86
VIC,309,Gorton,92053,Cairnlea (Gorton),95,32.76,195,67.24,290,6.29
VIC,309,Gorton,47831,Caroline Springs,708,35.19,1304,64.81,2012,2.12
VIC,309,Gorton,4251,Coburn,409,30.48,933,69.52,1342,1.5
VIC,309,Gorton,46552,Creekside,633,34.84,1184,65.16,1817,2.31
VIC,309,Gorton,4242,Deer Park,295,25.15,878,74.85,1173,3.97
VIC,309,Gorton,83488,Deer Park Central (Gorton),169,21.42,620,78.58,789,-4.28
VIC,309,Gorton,4244,Deer Park West,342,24.31,1065,75.69,1407,0.22
VIC,309,Gorton,92052,Delahey (Gorton),66,34.38,126,65.63,192,14.11
VIC,309,Gorton,47825,Derrimut,487,28.92,1197,71.08,1684,-0.55
VIC,309,Gorton,3352,Diggers Rest,402,38.4,645,61.6,1047,3.1
VIC,309,Gorton,35527,Divisional Office (PREPOLL),0,0,0,0,0,-33.68
VIC,309,Gorton,4245,Exford,498,45.65,593,54.35,1091,4.23
VIC,309,Gorton,83482,Fraser Rise,317,30.45,724,69.55,1041,-2.33
VIC,309,Gorton,36400,Hillside,1060,39.98,1591,60.02,2651,4.7
VIC,309,Gorton,92051,Kings Park (Gorton),34,16.11,177,83.89,211,-2.15
VIC,309,Gorton,4246,Kurunjang,344,29.45,824,70.55,1168,0.67
VIC,309,Gorton,4250,Melton,615,33.19,1238,66.81,1853,1.06
VIC,309,Gorton,83780,Melton Central,108,35.76,194,64.24,302,4.7
VIC,309,Gorton,38304,Melton GORTON PPVC,7945,37.78,13086,62.22,21031,2.57
VIC,309,Gorton,4252,Melton South,470,30.26,1083,69.74,1553,3.55
VIC,309,Gorton,46557,Parkwood Green,987,36.77,1697,63.23,2684,2.74
VIC,309,Gorton,4255,Rockbank,315,33.48,626,66.52,941,-1.22
VIC,309,Gorton,36391,Special Hospital Team 1,47,29.01,115,70.99,162,-21.54
VIC,309,Gorton,47827,Springside,672,34.87,1255,65.13,1927,0.75
VIC,309,Gorton,64645,St Albans West (Gorton),37,28.68,92,71.32,129,11.74
VIC,309,Gorton,64711,Sunshine GORTON PPVC,3155,33.38,6298,66.62,9453,8.39
VIC,309,Gorton,63745,Sydenham Central (Gorton),82,40.2,122,59.8,204,8.58
VIC,309,Gorton,63747,Sydenham West (Gorton),391,33.79,766,66.21,1157,2.65
VIC,309,Gorton,47826,Taylors Hill,712,33.9,1388,66.1,2100,3.75
VIC,309,Gorton,3334,Toolern Vale,228,52.29,208,47.71,436,0.77
VIC,309,Gorton,4263,West Melton,399,29.98,932,70.02,1331,-0.03
VIC,309,Gorton,8897,Westlake,502,31.39,1097,68.61,1599,-1.14
VIC,215,Higgins,3917,Armadale,844,56.15,659,43.85,1503,-8.16
VIC,215,Higgins,3416,Ashburton,1139,48.37,1216,51.63,2355,-7.01
VIC,215,Higgins,65527,BLV Higgins PPVC,8,40,12,60,20,8.18
VIC,215,Higgins,3425,Burwood,583,52.1,536,47.9,1119,-7.09
VIC,215,Higgins,3919,Burwood West,369,58.76,259,41.24,628,-0.09
VIC,215,Higgins,3922,Camberwell South (Higgins),675,52.98,599,47.02,1274,-11.77
VIC,215,Higgins,3889,Carnegie,675,34.85,1262,65.15,1937,-11.13
VIC,215,Higgins,3890,Carnegie East,628,44.29,790,55.71,1418,-3.63
VIC,215,Higgins,3891,Carnegie North,640,52.5,579,47.5,1219,-5.15
VIC,215,Higgins,31769,Carnegie Upper,410,44.61,509,55.39,919,-8.79
VIC,215,Higgins,3893,Chadstone,775,48.5,823,51.5,1598,-6.1
VIC,215,Higgins,3930,Darling,436,61.5,273,38.5,709,-5.84
VIC,215,Higgins,30206,Divisional Office (PREPOLL),123,54.91,101,45.09,224,-2.76
VIC,215,Higgins,65687,Fawkner Park (Higgins),119,39.93,179,60.07,298,-13.38
VIC,215,Higgins,3932,Gardiner,540,51.92,500,48.08,1040,-1.74
VIC,215,Higgins,3933,Glen Iris,1311,58.21,941,41.79,2252,-6.52
VIC,215,Higgins,3934,Glen Iris South,901,50.5,883,49.5,1784,-5.88
VIC,215,Higgins,63761,Glenhuntly East (Higgins),462,40.81,670,59.19,1132,-5.29
VIC,215,Higgins,4667,Hawksburn,1000,46.79,1137,53.21,2137,-8.16
VIC,215,Higgins,4668,Hawksburn Central,470,45.37,566,54.63,1036,-21.64
VIC,215,Higgins,65213,Hawthorn HIGGINS PPVC,0,0,0,0,0,-62.19
VIC,215,Higgins,3899,Hughesdale,601,38.45,962,61.55,1563,-5.94
VIC,215,Higgins,97457,Hughesdale South (Higgins),72,52.17,66,47.83,138,-7.8
VIC,215,Higgins,3939,Malvern,1531,56.72,1168,43.28,2699,-9.17
VIC,215,Higgins,3940,Malvern Central,454,52.18,416,47.82,870,-1.43
VIC,215,Higgins,3903,Malvern East,1511,55.86,1194,44.14,2705,-5.03
VIC,215,Higgins,34282,Malvern HIGGINS PPVC,9218,65.72,4809,34.28,14027,-4.57
VIC,215,Higgins,3941,Malvern Lower,941,71.61,373,28.39,1314,-2.88
VIC,215,Higgins,3942,Malvern South,1347,59.68,910,40.32,2257,-4.8
VIC,215,Higgins,3943,Malvern West,313,51.91,290,48.09,603,-4.85
VIC,215,Higgins,32004,Melbourne (Higgins),31,40.79,45,59.21,76,-0.53
VIC,215,Higgins,97512,Melbourne Central HIGGINS PPVC,255,52.9,227,47.1,482,-7.1
VIC,215,Higgins,83908,Melbourne HIGGINS PPVC,728,47.64,800,52.36,1528,-8.97
VIC,215,Higgins,3904,Murrumbeena,734,41.7,1026,58.3,1760,-11.5
VIC,215,Higgins,3905,Murrumbeena South,1089,47.83,1188,52.17,2277,-12.15
VIC,215,Higgins,34017,Oakleigh (Higgins),240,41.81,334,58.19,574,-5.6
VIC,215,Higgins,64656,Oakleigh HIGGINS PPVC,2395,47.99,2596,52.01,4991,-2.36
VIC,215,Higgins,3944,Orrong,680,46.35,787,53.65,1467,-5.64
VIC,215,Higgins,4673,Prahran (Higgins),359,36.15,634,63.85,993,-7.68
VIC,215,Higgins,4674,Prahran East (Higgins),398,38.49,636,61.51,1034,-4.53
VIC,215,Higgins,4688,South Yarra,255,41.06,366,58.94,621,-6.77
VIC,215,Higgins,83875,South Yarra Central,404,49.69,409,50.31,813,-4.17
VIC,215,Higgins,83886,South Yarra HIGGINS PPVC,3372,52.27,3079,47.73,6451,-5.55
VIC,215,Higgins,31597,Special Hospital Team 1,54,67.5,26,32.5,80,-7.5
VIC,215,Higgins,31598,Special Hospital Team 2,31,70.45,13,29.55,44,-4.55
VIC,215,Higgins,66026,Special Hospital Team 3,64,79.01,17,20.99,81,4.01
VIC,215,Higgins,66027,Special Hospital Team 4,67,81.71,15,18.29,82,6.71
VIC,215,Higgins,3945,Toorak,898,71.96,350,28.04,1248,-4.87
VIC,215,Higgins,3946,Toorak Central,990,59.25,681,40.75,1671,-6.4
VIC,215,Higgins,3947,Toorak West,530,69.83,229,30.17,759,-6.42
VIC,215,Higgins,92054,Windsor (Higgins),66,33,134,67,200,-2.4
VIC,216,Holt,92172,Berwick Fields (Holt),232,43.04,307,56.96,539,-0.14
VIC,216,Holt,65902,Berwick HOLT PPVC,1992,47.33,2217,52.67,4209,-4
VIC,216,Holt,33295,Blind Bight,467,57.8,341,42.2,808,4.01
VIC,216,Holt,65413,BLV Holt PPVC,2,18.18,9,81.82,11,18.18
VIC,216,Holt,83281,Casey Central (Holt),369,34.62,697,65.38,1066,-1.32
VIC,216,Holt,82860,Clyde (Holt),434,43.06,574,56.94,1008,-7.03
VIC,216,Holt,83280,Clyde North (Holt),386,31.95,822,68.05,1208,-2.73
VIC,216,Holt,31050,Coral Park,468,28.06,1200,71.94,1668,1.32
VIC,216,Holt,32372,Courtney Gardens,723,37.42,1209,62.58,1932,3.31
VIC,216,Holt,3960,Cranbourne,446,37.23,752,62.77,1198,1.42
VIC,216,Holt,64603,Cranbourne East,779,36.9,1332,63.1,2111,2.17
VIC,216,Holt,47810,Cranbourne Heights,521,45.03,636,54.97,1157,3.14
VIC,216,Holt,38290,Cranbourne HOLT PPVC,10834,44.22,13668,55.78,24502,-0.54
VIC,216,Holt,47813,Cranbourne North,360,36.29,632,63.71,992,-1.37
VIC,216,Holt,47814,Cranbourne North East,402,33.22,808,66.78,1210,2.65
VIC,216,Holt,3961,Cranbourne Park,482,40.71,702,59.29,1184,6.49
VIC,216,Holt,3624,Cranbourne South,1013,57.1,761,42.9,1774,-6.09
VIC,216,Holt,83266,Cranbourne South West,534,37.42,893,62.58,1427,5.45
VIC,216,Holt,11647,Cranbourne West,730,32.06,1547,67.94,2277,1.14
VIC,216,Holt,58783,Dandenong HOLT PPVC,677,33.4,1350,66.6,2027,-2.87
VIC,216,Holt,3628,Devon Meadows,512,61.99,314,38.01,826,-0.67
VIC,216,Holt,30207,Divisional Office (PREPOLL),0,0,0,0,0,-42.27
VIC,216,Holt,11655,Hampton Park,492,31.34,1078,68.66,1570,4.57
VIC,216,Holt,3966,Hampton Park East,580,29.44,1390,70.56,1970,2.31
VIC,216,Holt,63835,Hillsmeade (Holt),1204,46.65,1377,53.35,2581,1.89
VIC,216,Holt,36441,Kilberry Valley,492,28.94,1208,71.06,1700,1.21
VIC,216,Holt,46564,Lynbrook,488,33.84,954,66.16,1442,0.6
VIC,216,Holt,83365,Lynbrook South,282,35.7,508,64.3,790,2.41
VIC,216,Holt,3967,Lyndhurst,288,37.65,477,62.35,765,2.69
VIC,216,Holt,64604,Lyndhurst West,714,39.25,1105,60.75,1819,-0.17
VIC,216,Holt,63833,Narre Warren (Holt),52,33.77,102,66.23,154,-6.97
VIC,216,Holt,36442,Narre Warren South,715,32.6,1478,67.4,2193,0.46
VIC,216,Holt,83487,Oakgrove,207,35.94,369,64.06,576,3.45
VIC,216,Holt,3649,Pearcedale,822,57.89,598,42.11,1420,-0.25
VIC,216,Holt,83361,Rangebank,204,30.72,460,69.28,664,-3.86
VIC,216,Holt,32020,Special Hospital Team 1,68,46.58,78,53.42,146,2.06
VIC,216,Holt,46567,Strathaird,556,34.64,1049,65.36,1605,0.59
VIC,216,Holt,3665,Tooradin,385,60.63,250,39.37,635,-4.82
VIC,217,Hotham,3238,Albany Rise,764,41.16,1092,58.84,1856,-0.45
VIC,217,Hotham,3887,Bentleigh Central (Hotham),691,49.29,711,50.71,1402,-6.29
VIC,217,Hotham,3988,Bentleigh East,552,46.08,646,53.92,1198,-5.28
VIC,217,Hotham,65519,BLV Hotham PPVC,10,43.48,13,56.52,23,-3.89
VIC,217,Hotham,3220,Brandon Park,820,46.46,945,53.54,1765,-4.02
VIC,217,Hotham,3221,Brentwood (Hotham),1015,51.94,939,48.06,1954,-2.17
VIC,217,Hotham,92247,Chadstone East (Hotham),240,42.63,323,57.37,563,-0.11
VIC,217,Hotham,3992,Clarinda,576,34.99,1070,65.01,1646,0.29
VIC,217,Hotham,3993,Clarinda South,448,32.44,933,67.56,1381,1.93
VIC,217,Hotham,3223,Clayton,362,35.08,670,64.92,1032,-2.36
VIC,217,Hotham,3225,Clayton North,414,33.39,826,66.61,1240,-4.83
VIC,217,Hotham,3994,Clayton South,598,30.11,1388,69.89,1986,3.23
VIC,217,Hotham,3895,Coatesville,1207,43.89,1543,56.11,2750,-4.57
VIC,217,Hotham,30208,Divisional Office (PREPOLL),53,43.09,70,56.91,123,-0.15
VIC,217,Hotham,3227,Gladeswood,1005,48.95,1048,51.05,2053,3.66
VIC,217,Hotham,11527,Heatherton North,301,43.81,386,56.19,687,0.88
VIC,217,Hotham,3900,Hughesdale South (Hotham),598,44.93,733,55.07,1331,-4.26
VIC,217,Hotham,3233,Jells Park,860,62.41,518,37.59,1378,-0.98
VIC,217,Hotham,65894,McKinnon East (Hotham),256,47.85,279,52.15,535,-5.29
VIC,217,Hotham,4014,Moorabbin Heights,666,43.64,860,56.36,1526,-4.62
VIC,217,Hotham,83815,Moorabbin HOTHAM PPVC,1165,47.11,1308,52.89,2473,-1.54
VIC,217,Hotham,4004,Moorabbin South (Hotham),435,46.38,503,53.62,938,-3.49
VIC,217,Hotham,92233,Mount Waverley South (Hotham),271,40.15,404,59.85,675,-13.86
VIC,217,Hotham,3237,Mulgrave,440,39.29,680,60.71,1120,-2.95
VIC,217,Hotham,36432,Mulgrave HOTHAM PPVC,4077,54.35,3424,45.65,7501,-0.73
VIC,217,Hotham,3906,Oakleigh (Hotham),624,37.8,1027,62.2,1651,-5.19
VIC,217,Hotham,3907,Oakleigh Central,329,29.4,790,70.6,1119,-8.34
VIC,217,Hotham,3239,Oakleigh East,710,40.07,1062,59.93,1772,-0.79
VIC,217,Hotham,58653,Oakleigh HOTHAM PPVC,4351,42.96,5776,57.04,10127,-2.59
VIC,217,Hotham,3909,Oakleigh South,694,37.84,1140,62.16,1834,0.76
VIC,217,Hotham,31846,Pinewood (Hotham),1033,47.6,1137,52.4,2170,-5.88
VIC,217,Hotham,92206,Sandown Park (Hotham),120,29.27,290,70.73,410,4.23
VIC,217,Hotham,31581,Special Hospital Team 1,71,50.71,69,49.29,140,-11.52
VIC,217,Hotham,31532,Special Hospital Team 2,217,65.96,112,34.04,329,3.98
VIC,217,Hotham,92208,Special Hospital Team 3,9,21.95,32,78.05,41,-39.16
VIC,217,Hotham,4011,Spring Valley,190,23.2,629,76.8,819,-4.59
VIC,217,Hotham,4008,Springvale (Hotham),210,31.3,461,68.7,671,1.52
VIC,217,Hotham,34061,Springvale HOTHAM PPVC,1367,31.89,2920,68.11,4287,-6.52
VIC,217,Hotham,92270,Springvale South (Hotham),46,25.56,134,74.44,180,-0.84
VIC,217,Hotham,4010,Springvale West,173,26.62,477,73.38,650,1.2
VIC,217,Hotham,3241,Sussex Heights,547,44.15,692,55.85,1239,-1.22
VIC,217,Hotham,82833,Valkstone,291,46.26,338,53.74,629,-7.43
VIC,217,Hotham,3243,Waverley Meadows,624,50.08,622,49.92,1246,-2.03
VIC,217,Hotham,92209,Wayburne (Hotham),221,44.38,277,55.62,498,-9.26
VIC,217,Hotham,3222,Wellington (Hotham),302,44.81,372,55.19,674,4.33
VIC,217,Hotham,4012,Westall,469,28.91,1153,71.09,1622,0.01
VIC,217,Hotham,3246,Wheelers Hill,860,55.41,692,44.59,1552,-7.88
VIC,217,Hotham,3247,Wheelers Hill South,973,59.51,662,40.49,1635,-1.74
VIC,218,Indi,65892,Albury INDI PPVC,1127,62.4,679,37.6,1806,11.43
VIC,218,Indi,4307,Alexandra,785,60.25,518,39.75,1303,0.27
VIC,218,Indi,4019,Baranduda,552,60.86,355,39.14,907,10.27
VIC,218,Indi,4020,Barnawartha,374,66.08,192,33.92,566,11.62
VIC,218,Indi,4023,Beechworth,654,44.4,819,55.6,1473,7.05
VIC,218,Indi,4024,Benalla,929,62.77,551,37.23,1480,7.09
VIC,218,Indi,33123,Benalla PPVC,3976,64.08,2229,35.92,6205,5.2
VIC,218,Indi,4028,Bethanga,238,64.5,131,35.5,369,7.36
VIC,218,Indi,65557,BLV Indi PPVC,8,57.14,6,42.86,14,11.69
VIC,218,Indi,4029,Bonegilla,300,69.12,134,30.88,434,8.2
VIC,218,Indi,4313,Bonnie Doon,185,70.34,78,29.66,263,4.72
VIC,218,Indi,4033,Bright,252,54.43,211,45.57,463,1.25
